v1,site_code,year_actual,plot,block,site_name,continent,country,region,managed,burned,grazed,anthropogenic,habitat,elevation,latitude,longitude,rain_pet,mat_v2,mat_range_v2,iso_v2,temp_var_v2,max_temp_v2,min_temp_v2,ann_temp_range_v2,temp_wet_q_v2,temp_dry_q_v2,temp_warm_q_v2,temp_cold_q_v2,map_v2,map_wet_m_v2,map_dry_m_v2,map_var_v2,map_wet_q_v2,map_dry_q_v2,map_warm_q_v2,map_cold_q_v2,ai,pet,n_dep,experiment_type,n,p,k,exclose,trt,first_nutrient_year,first_fenced_year,year_trt,sum_int_cover,sum_nat_cover,sum_unk_cover,total_cover,int_rich,nat_rich,unk_rich,rich,site_year_rich,site_richness,site_native_richness,site_introduced_richness,plot_beta,dead_mass,live_mass,total_mass,unsorted_mass,proportion_par,ambient_par,ground_par,pct_c,pct_c2,pct_n,pct_n2,ppm_p,ppm_k,ppm_ca,ppm_mg,ppm_s,ppm_na,ppm_zn,ppm_mn,ppm_fe,ppm_cu,ppm_b,ph,percentsand,percentsand_2,percentsilt,percentsilt_2,percentclay,percentclay_2,classification,richvegan,shan,simpson,even,site,soilts_post_trt_flag,soilts_after_n_treatment_yrs,soilts_pct_c,soilts_pct_n,soilts_ppm_p,soilts_ppm_k,soilts_ppm_ca,soilts_ppm_mg,soilts_ppm_s,soilts_ppm_na,soilts_ppm_zn,soilts_ppm_mn,soilts_ppm_fe,soilts_ppm_cu,soilts_ppm_b,soilts_organicmatter,soilts_ph,soilts_cationexchangecapacity,multiple_soildata_years,maxtrtyr,mintrtyr,has5yrsdata,has4yrsdata,has3yrsdata,has6yrsdata,iscontrol,ispretreatmentyr,istreatedyear,isfenced,newplotid,newblockid,avg_neighbor_rich,lagged_avg_neighbor_rich,avgtrtneighrichwithinblock,lagged_avgtrtneighrichwithinbloc,avgtrtneighrichwithinsite,lagged_avgtrtneighrichwithinsite,laggedrich,laggedlive_mass,changerich,changelive_mass,lagged_changelive_mass,lagged_changerich,rich_increase,rich_decrease,rich_nochange,changeground_par,changeambient_par,laggedeven,laggedshan,laggedsimpson,laggedplot_beta,changeevenness,changeshan,changesimpson,changeplot_beta,site_live_massyr,ave_site_live_mass,initial_site_rich,year,yr_in_plot,plst_id,site_code2,styr_id,duplicates,l_lmass,l_rich,l_nbrich,l_nbrichblock,l_simpson,l_even,l_ground_par,ihs_even,rich2,pais,tierra
386,"frue.ch",2013,27,3,"Fruebuel","Europe","CH","Europe",1,0,1,1,"pasture",995,47.11319,8.541821,705,6.958333,7.1,29.58333,625.5573,18.5,-5.5,24,14.73333,.3500001,14.73333,-.5,1546,179,93,22.73913,523,299,523,310,2.0892,650,18.629,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,"2009",5,"5","159","1","168","2","10","1",14,25,40,22,3,"2.8571","NA",628.25,628.25,"NA","NA","NA",,"3.741",3.741,"0.375",.375,64,226,1437,120,37,26,2.4,133,235,2.7,.3,5.3,"29.5",29.5,"43.1",43.1,"27.3",27.3,"Clay Loam","14",2.1294306,6.7553854,.80689063,"frue.ch","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","frue.ch_27","frue.ch_3",10.217391,14.086957,8.5714286,"13",10.14286,"13.8095238095238","14","558.4","0","69.85","-475.07","4","FALSE","FALSE","TRUE","NA","NA","0.76874914306771","2.02877306064829","5.79444038039503","2.8571","0.0381414819756","0.10065755757009","0.96094497144796","0",17325.22,27942.2,27,7,7,45,13,104,0,6.442938,2.639057,2.324091,2.148434,1.91034,-.2145672,,.7380399,196,"CH","pasture"
389,"frue.ch",2014,27,3,"Fruebuel","Europe","CH","Europe",1,0,1,1,"pasture",995,47.11319,8.541821,705,6.958333,7.1,29.58333,625.5573,18.5,-5.5,24,14.73333,.3500001,14.73333,-.5,1546,179,93,22.73913,523,299,523,310,2.0892,650,18.629,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,"2009",6,"5","120","0","125","1","13","0",14,32,40,22,3,"2.8571","NA",,,"NA","NA","NA",,"3.741",3.741,"0.375",.375,64,226,1437,120,37,26,2.4,133,235,2.7,.3,5.3,"29.5",29.5,"43.1",43.1,"27.3",27.3,"Clay Loam","14",2.0320102,4.8721547,.76997578,"frue.ch","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","frue.ch_27","frue.ch_3",11.869565,10.217391,11.285714,"8.57142857142857",11.90476,"10.1428571428571","14","628.25","0","NA","69.85","0","FALSE","FALSE","TRUE","NA","NA","0.80689062504331","2.12943061821838","6.75538535184299","2.8571","-0.036914845149931","-0.0974203926645303","-1.88323069016541","0",7822.4,27942.2,27,8,7,45,13,105,0,,2.639057,2.473978,2.423538,1.583536,-.2613962,,.7090513,196,"CH","pasture"
392,"frue.ch",2015,27,3,"Fruebuel","Europe","CH","Europe",1,0,1,1,"pasture",995,47.11319,8.541821,705,6.958333,7.1,29.58333,625.5573,18.5,-5.5,24,14.73333,.3500001,14.73333,-.5,1546,179,93,22.73913,523,299,523,310,2.0892,650,18.629,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,"2009",7,"5","88","0","95","1","13","0",16,27,40,22,3,"2.5","NA",333.2,333.2,"NA","0.0324232081911263","879",28.5,"3.741",3.741,"0.375",.375,64,226,1437,120,37,26,2.4,133,235,2.7,.3,5.3,"29.5",29.5,"43.1",43.1,"27.3",27.3,"Clay Loam","16",2.0631883,4.6544611,.74413788,"frue.ch","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","frue.ch_27","frue.ch_3",13.304348,11.869565,11,"11.2857142857143",13.09524,"11.9047619047619","14","NA","2","NA","NA","0","TRUE","FALSE","FALSE","NA","NA","0.769975779893379","2.03201022555385","4.87215466167758","2.8571","-0.025837899035447","0.0311780707042599","-0.217693599274281","-0.3571",11331.4,27942.2,27,9,7,45,13,106,0,5.808743,2.772589,2.588091,2.397895,1.537826,-.2955289,3.349904,.6884509,256,"CH","pasture"
393,"hall.us",2007,3,1,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",0,"0","106","0","106","0","8","0",8,21,53,35,12,"6.625","244",190,434,"NA","0.134279475982533","1603",215.25,"1.807",1.807,"0.161",.161,31,94,891,95,28,19,2.6,171,183,2.2,.3,5,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","8",1.5543304,3.8558682,.74747493,"hall.us","0","0","1.807","0.161","31","94","891","95","28","19","2.6","171","183","2.2","0.3","2.8","5","7.7","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","hall.us_3","hall.us_1",7.8275862,,8.4444444,"NA",8.074074,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",13233,20852.72,21,1,8,46,14,107,0,5.247024,2.079442,2.057654,2.133509,1.349596,-.2910545,5.3718,.6911259,64,"US","tallgrass prairie"
396,"hall.us",2008,3,1,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",1,"3","120","0","123","2","7","0",9,24,53,35,12,"5.8889","165.9",1021.6,1187.5,"NA","0.0966321243523316","1930",186.5,"1.807",1.807,"0.161",.161,31,94,891,95,28,19,2.6,171,183,2.2,.3,5,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","9",1.6129003,4.1781276,.73406258,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_3","hall.us_1",8.2413793,7.8275862,9.4444444,"8.44444444444444",8.185185,"8.07407407407407","8","190","1","831.6","NA","NA","TRUE","FALSE","FALSE","-28.75","327","0.74747492656845","1.55433041367052","3.85586822237474","6.625","-0.013412346301226","0.05856992899547","0.32225936668906","-0.7361",27636.7,20852.72,21,2,8,46,14,108,0,6.929125,2.197225,2.109168,2.245427,1.429863,-.309161,5.228431,.6803485,81,"US","tallgrass prairie"
399,"hall.us",2009,3,1,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",2,"3","107","1","111","1","7","1",9,29,53,35,12,"5.8889","232.8",881,1113.8,"NA","0.0588215675375208","1799",105.82,"1.807",1.807,"0.161",.161,31,94,891,95,28,19,2.6,171,183,2.2,.3,5,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","9",1.0330528,1.8497223,.47016259,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_3","hall.us_1",8.6551724,8.2413793,8.8888889,"9.44444444444444",8.666667,"8.18518518518519","9","1021.6","0","-140.6","831.6","1","FALSE","FALSE","TRUE","-80.68","-131","0.734062580267224","1.61290034266599","4.1781275890638","5.8889","-0.263899994248413","-0.5798475533215","-2.32840532513946","0",35445.8,20852.72,21,3,8,46,14,109,0,6.781058,2.197225,2.158157,2.184802,.6150355,-.7546767,4.661739,.4543665,81,"US","tallgrass prairie"
402,"hall.us",2010,3,1,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",3,"3","50","0","53","1","4","0",5,13,53,35,12,"10.6","314.1",417.7,731.8,"NA","0.0333466400532269","1503",50.12,"1.807",1.807,"0.161",.161,31,94,891,95,28,19,2.6,171,183,2.2,.3,5,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","5",1.2447827,2.6525024,.77342698,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_3","hall.us_1",3.7931034,8.6551724,3.8888889,"8.88888888888889",3.777778,"8.66666666666667","9","881","-4","-463.3","-140.6","0","FALSE","TRUE","FALSE","-55.7","-296","0.470162586018811","1.03305278934449","1.84972226392434","5.8889","0.303264390818327","0.21172990967649","0.80278009679332","4.7111",18372.5,20852.72,21,4,8,46,14,110,0,6.034763,1.609438,1.333184,1.358124,.9755035,-.256924,3.91442,.7117835,25,"US","tallgrass prairie"
405,"hall.us",2011,3,1,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",4,"0","103","0","103","0","4","0",4,16,53,35,12,"13.25","217.1",624.5,841.6,"NA","0.0669962335216572","1593",106.725,"1.807",1.807,"0.161",.161,31,94,891,95,28,19,2.6,171,183,2.2,.3,5,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","4",.91015617,1.9613607,.6565389,"hall.us","1","4","1.201","0.121","14","156","1103","117","19","23","9.1","196","492","9.5","0.3","2.9","5.6","7.5","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_3","hall.us_1",3.2758621,3.7931034,3.5555556,"3.88888888888889",3.333333,"3.77777777777778","5","417.7","-1","206.8","-463.3","-4","FALSE","TRUE","FALSE","56.605","90","0.773426976837138","1.24478269902098","2.65250236071766","10.6","-0.116888079919956","-0.334626528368817","-0.69114166557993","2.65",19655,20852.72,21,5,8,46,14,111,0,6.436951,1.386294,1.186581,1.268511,.6736385,-.4207733,4.670256,.6166986,16,"US","tallgrass prairie"
408,"hall.us",2012,3,1,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",5,"0","96","0","96","0","5","0",5,20,53,35,12,"10.6","204.8",290.4,495.2,"NA","0.0568991416309013","1398",79.545,"1.807",1.807,"0.161",.161,31,94,891,95,28,19,2.6,171,183,2.2,.3,5,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","5",.94617947,1.9709153,.58789436,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_3","hall.us_1",3.7241379,3.2758621,3.6666667,"3.55555555555556",3.777778,"3.33333333333333","4","624.5","1","-334.1","206.8","-1","TRUE","FALSE","FALSE","-27.18","-195","0.656538896917182","0.910156170652163","1.96136069513773","13.25","-0.06864453705169","0.0360233006215349","0.00955461709494987","-2.65",19061.9,20852.72,21,6,8,46,14,112,0,5.671259,1.609438,1.314835,1.299283,.6784981,-.531208,4.376323,.5584167,25,"US","tallgrass prairie"
411,"hall.us",2013,3,1,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",6,"0","102","0","102","0","6","0",6,15,53,35,12,"8.8333","44.7",274.3,319,"NA","0.0313252279635258","1645",51.53,"1.807",1.807,"0.161",.161,31,94,891,95,28,19,2.6,171,183,2.2,.3,5,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","6",1.4412633,3.9230769,.80438437,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_3","hall.us_1",3.2413793,3.7241379,3.6666667,"3.66666666666667",3.222222,"3.77777777777778","5","290.4","1","-16.1","-334.1","1","TRUE","FALSE","FALSE","-28.015","247","0.587894359865492","0.946179471273698","1.97091531223268","10.6","0.216490012490906","0.495083844794942","1.95216161084424","-1.7667",18878.3,20852.72,21,7,8,46,14,113,0,5.614223,1.791759,1.175999,1.299283,1.366876,-.2176781,3.942164,.7360882,36,"US","tallgrass prairie"
414,"hall.us",2014,3,1,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",7,"0","48","0","48","0","4","0",4,12,53,35,12,"13.25","NA",372.9,372.9,"NA","0.03941111923921","1367",53.875,"1.807",1.807,"0.161",.161,31,94,891,95,28,19,2.6,171,183,2.2,.3,5,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","4",1.2624902,3.2268908,.91069415,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_3","hall.us_1",3.1034483,3.2413793,3,"3.66666666666667",3.074074,"3.22222222222222","6","274.3","-2","98.6","-16.1","1","FALSE","TRUE","FALSE","2.345","-278","0.804384372356398","1.44126331606864","3.92307692307692","8.8333","0.106309781063432","-0.17877314647788","-0.6961861667744","4.4167",14538.6,20852.72,21,8,8,46,14,114,0,5.92131,1.386294,1.132514,1.098612,1.171519,-.0935482,3.986666,.8167948,16,"US","tallgrass prairie"
394,"hall.us",2007,13,2,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",0,"0","78","0","78","0","4","0",4,21,53,35,12,"13.25","735",757,1492,"NA","0.135130111524164","1614",218.1,"1.3",1.3,"0.127",.127,42,84,700,72,24,20,2.4,244,154,1.7,.3,5.1,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","4",1.1666362,2.9193858,.8415501,"hall.us","0","0","1.3","0.127","42","84","700","72","24","20","2.4","244","154","1.7","0.3","2.2","5.1","5.8","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","hall.us_13","hall.us_2",7.9655172,,7.6666667,"NA",8.074074,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",13233,20852.72,21,1,8,47,14,107,0,6.629363,1.386294,2.075122,2.036882,1.071373,-.1725097,5.384953,.7647857,16,"US","tallgrass prairie"
397,"hall.us",2008,13,2,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",1,"7","90","0","97","2","5","0",7,24,53,35,12,"7.5714","143.9",1528.9,1672.8,"NA","0.055045766590389","1748",96.22,"1.3",1.3,"0.127",.127,42,84,700,72,24,20,2.4,244,154,1.7,.3,5.1,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","7",1.3673377,2.9672028,.70267257,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_13","hall.us_2",8.3103448,7.9655172,7.3333333,"7.66666666666667",8.185185,"8.07407407407407","4","757","3","771.9","NA","NA","TRUE","FALSE","FALSE","-121.88","134","0.841550104471296","1.16663616442841","2.91938579654511","13.25","-0.138877538170637","0.20070151379878","0.0478169786046898","-5.6786",27636.7,20852.72,21,2,8,47,14,108,0,7.332304,1.94591,2.117501,1.99243,1.08762,-.3528643,4.566637,.6548547,49,"US","tallgrass prairie"
400,"hall.us",2009,13,2,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",2,"1","78","7","86","1","6","2",9,29,53,35,12,"5.8889","79.1",568.6,647.7,"NA","0.0418507609229259","2037",85.25,"1.3",1.3,"0.127",.127,42,84,700,72,24,20,2.4,244,154,1.7,.3,5.1,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","9",1.2310266,2.2645438,.56026433,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_13","hall.us_2",8.6551724,8.3103448,9.7777778,"7.33333333333333",8.666667,"8.18518518518519","7","1528.9","2","-960.3","771.9","3","TRUE","FALSE","FALSE","-10.97","289","0.702672566300659","1.36733767822719","2.9672027751498","7.5714","-0.142408237220335","-0.13631112456711","-0.702658990704","-1.6825",35445.8,20852.72,21,3,8,47,14,109,0,6.343177,2.197225,2.158157,2.280112,.8173733,-.5793466,4.445588,.5344547,81,"US","tallgrass prairie"
403,"hall.us",2010,13,2,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",3,"2","75","0","77","1","3","0",4,13,53,35,12,"13.25","1176",417.1,1593.1,"NA","0.037156862745098","1530",56.85,"1.3",1.3,"0.127",.127,42,84,700,72,24,20,2.4,244,154,1.7,.3,5.1,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","4",1.1038461,2.6599372,.79625662,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_13","hall.us_2",3.8275862,8.6551724,3.5555556,"9.77777777777778",3.777778,"8.66666666666667","9","568.6","-5","-151.5","-960.3","2","FALSE","TRUE","FALSE","-28.4","-507","0.560264329080324","1.23102655366008","2.2645437844458","5.8889","0.235992287842649","-0.12718049561536","0.39539340711993","7.3611",18372.5,20852.72,21,4,8,47,14,110,0,6.033326,1.386294,1.342234,1.268511,.9783025,-.2278338,4.040416,.7297425,16,"US","tallgrass prairie"
406,"hall.us",2011,13,2,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",4,"0","60","0","60","0","3","0",3,16,53,35,12,"17.6667","84.7",354.8,439.5,"NA","0.0421964809384164","1705",71.945,"1.3",1.3,"0.127",.127,42,84,700,72,24,20,2.4,244,154,1.7,.3,5.1,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","3",1.0397208,2.6666667,.94639463,"hall.us","1","4","1.154","0.11","29","101","516","71","18","19","126.4","235","191","6.4","0.3","2.5","5.4","4.1","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_13","hall.us_2",3.3103448,3.8275862,3.5555556,"3.55555555555556",3.333333,"3.77777777777778","4","417.1","-1","-62.3","-151.5","-5","FALSE","TRUE","FALSE","15.095","175","0.796256616922973","1.10384605804472","2.65993719156573","13.25","0.150138013434213","-0.0641252872047999","0.00672947510093991","4.4167",19655,20852.72,21,5,8,47,14,111,0,5.871554,1.098612,1.197052,1.268511,.9808292,-.0550956,4.275902,.8429564,9,"US","tallgrass prairie"
409,"hall.us",2012,13,2,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",5,"0","85","0","85","0","4","0",4,20,53,35,12,"13.25","718",117.7,835.7,"NA","0.0479088558500323","1547",74.115,"1.3",1.3,"0.127",.127,42,84,700,72,24,20,2.4,244,154,1.7,.3,5.1,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","4",1.2056978,3.0421053,.8697271,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_13","hall.us_2",3.7586207,3.3103448,4.4444444,"3.55555555555556",3.777778,"3.33333333333333","3","354.8","1","-237.1","-62.3","-1","TRUE","FALSE","FALSE","2.17","-158","0.946394630357186","1.03972077083992","2.66666666666667","17.6667","-0.076667532111241","0.1659770011716","0.37543859649122","-4.4167",19061.9,20852.72,21,6,8,47,14,112,0,4.768139,1.386294,1.324052,1.491655,1.11255,-.1395758,4.305618,.7861953,16,"US","tallgrass prairie"
412,"hall.us",2013,13,2,"Hall's Prairie","North America","US","Central plains (North America)",1,0,0,0,"tallgrass prairie",193.6,36.87194,-86.70167,64,13.82917,12.49167,33.85276,871.4107,31.3,-5.6,36.9,13.55,20.08333,24.26667,2.65,1289,130,77,15.08678,370,259,308,325,1.0541,1218,14.2941,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",6,"0","87","0","87","0","4","0",4,15,53,35,12,"13.25","12.5",531.1,543.6,"NA","0.13213644524237","1671",220.8,"1.3",1.3,"0.127",.127,42,84,700,72,24,20,2.4,244,154,1.7,.3,5.1,"23.1",23.1,"61.3",61.3,"15.5",15.5,"Silty Loam","4",1.0891408,2.6290379,.78564903,"hall.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","hall.us_13","hall.us_2",3.3103448,3.7586207,3.3333333,"4.44444444444444",3.222222,"3.77777777777778","4","117.7","0","413.4","-237.1","1","FALSE","FALSE","TRUE","146.685","124","0.869727098245945","1.20569777201152","3.04210526315789","13.25","-0.0840780687890019","-0.11655695265604","-0.41306740278971","0",18878.3,20852.72,21,7,8,47,14,113,0,6.274951,1.386294,1.197052,1.203973,.9666179,-.2412451,5.397257,.7214228,16,"US","tallgrass prairie"
