"","V1","site_code","year","plot","block","site_name","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","RAIN_PET","MAT_v2","MAT_RANGE_v2","ISO_v2","TEMP_VAR_v2","MAX_TEMP_v2","MIN_TEMP_v2","ANN_TEMP_RANGE_v2","TEMP_WET_Q_v2","TEMP_DRY_Q_v2","TEMP_WARM_Q_v2","TEMP_COLD_Q_v2","MAP_v2","MAP_WET_M_v2","MAP_DRY_M_v2","MAP_VAR_v2","MAP_WET_Q_v2","MAP_DRY_Q_v2","MAP_WARM_Q_v2","MAP_COLD_Q_v2","AI","PET","N_Dep","experiment_type","N","P","K","Exclose","trt","first_nutrient_year","first_fenced_year","year_trt","sum_INT_cover","sum_NAT_cover","sum_UNK_cover","total_cover","INT_rich","NAT_rich","UNK_rich","rich","site_year_rich","site_richness","site_native_richness","site_introduced_richness","plot_beta","dead_mass","live_mass","total_mass","unsorted_mass","proportion_par","Ambient_PAR","Ground_PAR","pct_C","pct_N","ppm_P","ppm_K","ppm_Ca","ppm_Mg","ppm_S","ppm_Na","ppm_Zn","ppm_Mn","ppm_Fe","ppm_Cu","ppm_B","pH","PercentSand","PercentSilt","PercentClay","Classification","rich.vegan","shan","simpson","even","site","soilts_post_trt_flag","soilts_after_n_treatment_yrs","soilts_pct_C","soilts_pct_N","soilts_ppm_P","soilts_ppm_K","soilts_ppm_Ca","soilts_ppm_Mg","soilts_ppm_S","soilts_ppm_Na","soilts_ppm_Zn","soilts_ppm_Mn","soilts_ppm_Fe","soilts_ppm_Cu","soilts_ppm_B","soilts_OrganicMatter","soilts_pH","soilts_CationExchangeCapacity","multiple_soildata_years","max.trt.yr","min.trt.yr","has.5.yrs.data","has.4.yrs.data","has.3.yrs.data","has.6.yrs.data","is.control","is.PretreatmentYr","is.TreatedYear","is.Fenced","newplotid","newblockid","avg_neighbor_rich","lagged_avg_neighbor_rich","avg.trt.neigh.rich.within.block","lagged_avg.trt.neigh.rich.within.block","avg.trt.neigh.rich.within.site","lagged_avg.trt.neigh.rich.within.site","laggedrich","laggedlive_mass","changerich","changelive_mass","lagged_changelive_mass","lagged_changerich","rich_increase","rich_decrease","rich_nochange","changeGround_PAR","changeAmbient_PAR","laggedeven","laggedshan","laggedsimpson","laggedplot_beta","changeEvenness","changeShan","changeSimpson","changePlot_beta","site_live_mass.yr","ave_site_live_mass","initial_site_rich","singleton","site.by.yeardummy"
"257",258,"cdpt.us","2016",41,5,"Cedar Point Biological Station","North America","US","Central plains (North America)",0,0,0,0,"shortgrass prairie",965,41.2,-101.63,-682,9.63750007748604,15.1583336393038,35.2519379142213,1006.79990619581,31.2000007629395,-11.8000001907349,43.0000009536743,19.5833333333333,-2.550000111262,22.2666668891907,-2.550000111262,456,81,11,63.2814543612971,221,38,182,38,0.4028,1127,3.1174,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,9,0.5,79.5,0,80,1,9,0,10,59,82,58,7,8.2,69.9,260.1,330,NA,0.565891472868217,1290,730,0.744,0.068,29,237,1537,210,19,22,1,36,59,1.6,0.6,6.7,73.2,17.2,9.6,"Sandy Loam",10,1.47983225443155,3.54178195904815,0.642682982242073,"cdpt.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,9,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cdpt.us_41","cdpt.us_5",10.2033898305085,9.66101694915254,8.66666666666667,7.66666666666667,9.96296296296296,9.55555555555556,8,121.7,2,138.4,-144.3,2,TRUE,FALSE,FALSE,-194.05,-379.2,0.65701376597728,1.36622171842867,3.19440978287996,10.25,-0.014330783735207,0.11361053600288,0.34737217616819,-2.05,19902.4,15633.18655,50,FALSE,"cdpt.us_2016"
"258",259,"cdpt.us","2016",55,6,"Cedar Point Biological Station","North America","US","Central plains (North America)",0,0,0,0,"shortgrass prairie",965,41.2,-101.63,-682,9.63750007748604,15.1583336393038,35.2519379142213,1006.79990619581,31.2000007629395,-11.8000001907349,43.0000009536743,19.5833333333333,-2.550000111262,22.2666668891907,-2.550000111262,456,81,11,63.2814543612971,221,38,182,38,0.4028,1127,3.1174,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,9,9,80,1,90,1,11,1,13,59,82,58,7,6.3077,9.4,150.2,159.6,NA,0.613636363636364,1320,810,1.097,0.099,27,283,1315,197,17,18,1.4,40,69,1.3,0.4,6.5,76.8,13.5,9.6,"Sandy Loam",13,2.0926788429227,6.22358816749904,0.815875306401282,"cdpt.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,9,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cdpt.us_55","cdpt.us_6",10.1525423728814,9.59322033898305,11.5555555555556,11.6666666666667,9.96296296296296,9.55555555555556,12,309.15,1,-158.95,161.15,-3,TRUE,FALSE,FALSE,163,-409,0.796966160833868,1.98038651271209,4.80886877828054,6.8333,0.0189091455674141,0.11229233021061,1.4147193892185,-0.525600000000001,19902.4,15633.18655,50,FALSE,"cdpt.us_2016"
"259",260,"cereep.fr","2012",1,1,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,0,15,222.5,0,240,1,12,0,14,41,122,60,1,8.7143,NA,573.55,573.55,NA,NA,NA,NA,1.692,0.127,88,182,839,107,17,19,11.3,252,608,1,0.9,6.4,NA,NA,NA,NA,14,1.91725509213975,4.68292682926829,0.726492399624855,"cereep.fr",0,0,"1.692","0.127",88,182,839,107,17,19,11.3,252,608,1,0.9,2.3,6.4,5.1,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"cereep.fr_1","cereep.fr_1",15.3103448275862,NA,17.2222222222222,NA,15.2592592592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15261.05,15989.45,41,FALSE,"cereep.fr_2012"
"260",261,"cereep.fr","2012",11,2,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,0,15,305,0,322.5,1,13,0,15,41,122,60,1,8.1333,NA,496.6,496.6,NA,NA,NA,NA,2.354,0.159,176,157,797,103,19,18,15.9,122,288,3,0.6,6,NA,NA,NA,NA,15,2.03782597824974,5.71266735324408,0.75250672141171,"cereep.fr",0,0,"2.354","0.159",176,157,797,103,19,18,15.9,122,288,3,0.6,2.9,6,5.2,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"cereep.fr_11","cereep.fr_2",15.2758620689655,NA,14.5555555555556,NA,15.2592592592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15261.05,15989.45,41,FALSE,"cereep.fr_2012"
"261",262,"cereep.fr","2012",21,3,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,0,15,302.5,0,320,1,15,0,17,41,122,60,1,7.1765,NA,449.15,449.15,NA,NA,NA,NA,1.637,0.13,131,172,627,83,20,19,5.5,123,297,1.6,0.5,5.9,NA,NA,NA,NA,17,2.44075423248447,8.31675126903553,0.861479153204228,"cereep.fr",0,0,"1.637","0.13",131,172,627,83,20,19,5.5,123,297,1.6,0.5,2.4,5.9,4.6,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"cereep.fr_21","cereep.fr_3",15.2068965517241,NA,14,NA,15.2592592592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15261.05,15989.45,41,FALSE,"cereep.fr_2012"
"262",263,"cereep.fr","2013",1,1,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,1,1,115,0,116,1,7,0,8,37,122,60,1,15.25,NA,453.05,453.05,NA,0.0259235255994815,1543,40,1.692,0.127,88,182,839,107,17,19,11.3,252,608,1,0.9,6.4,NA,NA,NA,NA,8,1.21851029119778,2.65928853754941,0.585979584794403,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_1","cereep.fr_1",9.20689655172414,15.3103448275862,10.3333333333333,17.2222222222222,9.07407407407407,15.2592592592593,14,573.55,-6,-120.5,NA,NA,FALSE,TRUE,FALSE,NA,NA,0.726492399624855,1.91725509213975,4.68292682926829,8.7143,-0.140512814830452,-0.69874480094197,-2.02363829171888,6.5357,16486.9,15989.45,41,FALSE,"cereep.fr_2013"
"263",264,"cereep.fr","2013",11,2,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,1,2,117,0,119,1,11,0,12,37,122,60,1,10.1667,NA,402.05,402.05,NA,0.01852879944483,1441,26.7,2.354,0.159,176,157,797,103,19,18,15.9,122,288,3,0.6,6,NA,NA,NA,NA,12,1.31117475873203,2.13235958439994,0.52765553943199,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_11","cereep.fr_2",9.06896551724138,15.2758620689655,9.11111111111111,14.5555555555556,9.07407407407407,15.2592592592593,15,496.6,-3,-94.55,NA,NA,FALSE,TRUE,FALSE,NA,NA,0.75250672141171,2.03782597824974,5.71266735324408,8.1333,-0.22485118197972,-0.72665121951771,-3.58030776884414,2.0334,16486.9,15989.45,41,FALSE,"cereep.fr_2013"
"264",265,"cereep.fr","2013",21,3,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,1,1,100.5,0,101.5,1,9,0,10,37,122,60,1,12.2,NA,511.25,511.25,NA,0.0808457711442786,1608,130,1.637,0.13,131,172,627,83,20,19,5.5,123,297,1.6,0.5,5.9,NA,NA,NA,NA,10,1.14682452127646,2.00696439877271,0.498059561301704,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_21","cereep.fr_3",9.13793103448276,15.2068965517241,7.77777777777778,14,9.07407407407407,15.2592592592593,17,449.15,-7,62.1,NA,NA,FALSE,TRUE,FALSE,NA,NA,0.861479153204228,2.44075423248447,8.31675126903553,7.1765,-0.363419591902524,-1.29392971120801,-6.30978687026282,5.0235,16486.9,15989.45,41,FALSE,"cereep.fr_2013"
"265",266,"cereep.fr","2014",1,1,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,2,22,220,0,242,1,11,0,12,57,122,60,1,10.1667,NA,879.85,879.85,NA,NA,NA,NA,1.692,0.127,88,182,839,107,17,19,11.3,252,608,1,0.9,6.4,NA,NA,NA,NA,12,1.7797179128877,4.25199941835103,0.716211175594679,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_1","cereep.fr_1",13.9655172413793,9.20689655172414,15.5555555555556,10.3333333333333,14,9.07407407407407,8,453.05,4,426.8,-120.5,-6,TRUE,FALSE,FALSE,NA,NA,0.585979584794403,1.21851029119778,2.65928853754941,15.25,0.130231590800276,0.56120762168992,1.59271088080162,-5.0833,18501.55,15989.45,41,FALSE,"cereep.fr_2014"
"266",267,"cereep.fr","2014",11,2,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,2,25,358,0,383,1,15,0,16,57,122,60,1,7.625,NA,584.6,584.6,NA,NA,NA,NA,2.354,0.159,176,157,797,103,19,18,15.9,122,288,3,0.6,6,NA,NA,NA,NA,16,2.16253119204808,6.02733485193622,0.779968256633867,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_11","cereep.fr_2",13.8275862068966,9.06896551724138,12.7777777777778,9.11111111111111,14,9.07407407407407,12,402.05,4,182.55,-94.55,-3,TRUE,FALSE,FALSE,NA,NA,0.52765553943199,1.31117475873203,2.13235958439994,10.1667,0.252312717201877,0.85135643331605,3.89497526753628,-2.5417,18501.55,15989.45,41,FALSE,"cereep.fr_2014"
"267",268,"cereep.fr","2014",21,3,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,2,25,323,0,349,1,9,0,11,57,122,60,1,11.0909,NA,755.55,755.55,NA,NA,NA,NA,1.637,0.13,131,172,627,83,20,19,5.5,123,297,1.6,0.5,5.9,NA,NA,NA,NA,11,1.61646645001958,3.85667240476012,0.674118869308728,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_21","cereep.fr_3",14,9.13793103448276,13.6666666666667,7.77777777777778,14,9.07407407407407,10,511.25,1,244.3,62.1,-7,TRUE,FALSE,FALSE,NA,NA,0.498059561301704,1.14682452127646,2.00696439877271,12.2,0.176059308007024,0.46964192874312,1.84970800598741,-1.1091,18501.55,15989.45,41,FALSE,"cereep.fr_2014"
"268",269,"cereep.fr","2015",1,1,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,3,20,268,0,288,1,9,0,10,53,122,60,1,12.2,NA,805.75,805.75,NA,0.397200979295852,1027.9631,408.30795,1.692,0.127,88,182,839,107,17,19,11.3,252,608,1,0.9,6.4,NA,NA,NA,NA,10,1.56690630410416,3.58136645962733,0.680498761531856,"cereep.fr",1,3,"0.876","0.037",117,227,907,116,14,24,6.6,177,396,1,0.5,2.2,6.2,7,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_1","cereep.fr_1",14.1034482758621,13.9655172413793,15.3333333333333,15.5555555555556,14.2592592592593,14,12,879.85,-2,-74.1,426.8,4,FALSE,TRUE,FALSE,NA,NA,0.716211175594679,1.7797179128877,4.25199941835103,10.1667,-0.035712414062823,-0.21281160878354,-0.6706329587237,2.0333,13555.1,15989.45,41,FALSE,"cereep.fr_2015"
"269",270,"cereep.fr","2015",11,2,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,3,23,226,0,269,1,13,0,15,53,122,60,1,8.1333,NA,461.3,461.3,NA,0.579331766919442,1749.644,1013.62435,2.354,0.159,176,157,797,103,19,18,15.9,122,288,3,0.6,6,NA,NA,NA,NA,15,2.16800681290717,5.9059280526938,0.800578516611237,"cereep.fr",1,3,"1.379","0.058",187,184,819,108,16,25,15.9,111,272,2.9,0.4,3,6,6.6,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_11","cereep.fr_2",13.9310344827586,13.8275862068966,14.4444444444444,12.7777777777778,14.2592592592593,14,16,584.6,-1,-123.3,182.55,4,FALSE,TRUE,FALSE,NA,NA,0.779968256633867,2.16253119204808,6.02733485193622,7.625,0.02061025997737,0.00547562085909004,-0.12140679924242,0.5083,13555.1,15989.45,41,FALSE,"cereep.fr_2015"
"270",271,"cereep.fr","2015",21,3,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,3,25,233,0,261,1,7,0,9,53,122,60,1,13.5556,NA,440.1,440.1,NA,NA,NA,NA,1.637,0.13,131,172,627,83,20,19,5.5,123,297,1.6,0.5,5.9,NA,NA,NA,NA,9,1.28700968254627,2.86648788430227,0.585743349051084,"cereep.fr",1,3,"0.891","0.041",102,221,733,101,15,23,6.4,239,559,0.2,0.4,2.2,6.2,5.9,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_21","cereep.fr_3",14.1379310344828,14,13,13.6666666666667,14.2592592592593,14,11,755.55,-2,-315.45,244.3,1,FALSE,TRUE,FALSE,NA,NA,0.674118869308728,1.61646645001958,3.85667240476012,11.0909,-0.0883755202576439,-0.32945676747331,-0.99018452045785,2.4647,13555.1,15989.45,41,FALSE,"cereep.fr_2015"
"271",272,"cereep.fr","2016",1,1,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,4,19,304,0,339,1,11,0,14,71,122,60,1,8.7143,NA,662.15,662.15,NA,NA,NA,NA,1.692,0.127,88,182,839,107,17,19,11.3,252,608,1,0.9,6.4,NA,NA,NA,NA,14,1.91847078410853,4.89592123769339,0.72695305349362,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_1","cereep.fr_1",18.9310344827586,14.1034482758621,20.1111111111111,15.3333333333333,18.7407407407407,14.2592592592593,10,805.75,4,-143.6,-74.1,-2,TRUE,FALSE,FALSE,NA,NA,0.680498761531856,1.56690630410416,3.58136645962733,12.2,0.0464542919617641,0.35156448000437,1.31455477806606,-3.4857,15599,15989.45,41,FALSE,"cereep.fr_2016"
"272",273,"cereep.fr","2016",11,2,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,4,3,175,0,227,1,15,0,20,71,122,60,1,6.1,NA,195.6,195.6,NA,NA,NA,NA,2.354,0.159,176,157,797,103,19,18,15.9,122,288,3,0.6,6,NA,NA,NA,NA,20,2.55930300843632,10.8176033934252,0.854316332280283,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_11","cereep.fr_2",18.7241379310345,13.9310344827586,19.1111111111111,14.4444444444444,18.7407407407407,14.2592592592593,15,461.3,5,-265.7,-123.3,-1,TRUE,FALSE,FALSE,NA,NA,0.800578516611237,2.16800681290717,5.9059280526938,8.1333,0.053737815669046,0.39129619552915,4.9116753407314,-2.0333,15599,15989.45,41,FALSE,"cereep.fr_2016"
"273",274,"cereep.fr","2016",21,3,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,4,33,234,0,281,1,16,0,23,71,122,60,1,5.3043,NA,629.8,629.8,NA,NA,NA,NA,1.637,0.13,131,172,627,83,20,19,5.5,123,297,1.6,0.5,5.9,NA,NA,NA,NA,23,2.0481524061831,3.92086790044671,0.653215176024864,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_21","cereep.fr_3",18.6206896551724,14.1379310344828,17,13,18.7407407407407,14.2592592592593,9,440.1,14,189.7,-315.45,-2,TRUE,FALSE,FALSE,NA,NA,0.585743349051084,1.28700968254627,2.86648788430227,13.5556,0.06747182697378,0.76114272363683,1.05438001614444,-8.2513,15599,15989.45,41,FALSE,"cereep.fr_2016"
"274",275,"cereep.fr","2017",1,1,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,5,16,215.5,0,233.5,1,9,0,12,59,122,60,1,10.1667,NA,750.75,750.75,NA,NA,NA,NA,1.692,0.127,88,182,839,107,17,19,11.3,252,608,1,0.9,6.4,NA,NA,NA,NA,12,1.38811178455182,2.99568209418432,0.558617276294963,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_1","cereep.fr_1",14.3103448275862,18.9310344827586,12.8888888888889,20.1111111111111,14.3333333333333,18.7407407407407,14,662.15,-2,88.6,-143.6,4,FALSE,TRUE,FALSE,NA,NA,0.72695305349362,1.91847078410853,4.89592123769339,8.7143,-0.168335777198657,-0.53035899955671,-1.90023914350907,1.4524,16533.1,15989.45,41,FALSE,"cereep.fr_2017"
"275",276,"cereep.fr","2017",11,2,"CEREEP - Ecotron IDF","Europe","FR","Europe",1,0,1,1,"old field",83,48.28,2.66,-206,10.816666657726,8.55000008145968,35.3305794755458,584.762316119713,22.3999996185303,-1.79999995231628,24.1999995708466,16.4833331108093,6.83333323399226,18.2666665712992,3.88333334525426,632,61,44,8.89502819537672,169,145,152,156,0.757,848,19.0354,"Experimental (Full Factorial)",0,0,0,0,"Control",2013,2013,5,7,170,0,220,1,10,0,13,59,122,60,1,9.3846,NA,602.9,602.9,NA,NA,NA,NA,2.354,0.159,176,157,797,103,19,18,15.9,122,288,3,0.6,6,NA,NA,NA,NA,13,1.48362882020445,2.97083283114379,0.578424215623795,"cereep.fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"cereep.fr_11","cereep.fr_2",14.2758620689655,18.7241379310345,15.5555555555556,19.1111111111111,14.3333333333333,18.7407407407407,20,195.6,-7,407.3,-265.7,5,FALSE,TRUE,FALSE,NA,NA,0.854316332280283,2.55930300843632,10.8176033934252,6.1,-0.275892116656488,-1.07567418823187,-7.84677056228141,3.2846,16533.1,15989.45,41,FALSE,"cereep.fr_2017"
